id;jhi_date;amount;is_smoothed;is_recurrent;budget_item_id;month
4073;NULL;-60;1;1;18;2021-01-01
4074;NULL;-60;1;1;18;2021-02-01
4075;NULL;-60;1;1;18;2021-03-01
4076;NULL;-60;1;1;18;2021-04-01
4077;NULL;-60;1;1;18;2021-05-01
4078;NULL;-60;1;1;18;2021-06-01
4079;NULL;-60;1;1;18;2021-07-01
4080;NULL;-60;1;1;18;2021-08-01
4081;NULL;-60;1;1;18;2021-09-01
4082;NULL;-60;1;1;18;2021-10-01
4083;NULL;-60;1;1;18;2021-11-01
4084;NULL;-60;1;1;18;2021-12-01
4085;NULL;-60;1;1;18;2022-01-01
4086;NULL;-60;1;1;18;2022-02-01
4087;NULL;-60;1;1;18;2022-03-01
4088;NULL;-60;1;1;18;2022-04-01
4089;NULL;-60;1;1;18;2022-05-01
4090;NULL;-60;1;1;18;2022-06-01
4091;NULL;-60;1;1;18;2022-07-01
4092;NULL;-60;1;1;18;2022-08-01
4093;NULL;-60;1;1;18;2022-09-01
4094;NULL;-60;1;1;18;2022-10-01
4095;NULL;-60;1;1;18;2022-11-01
4096;NULL;-60;1;1;18;2022-12-01
4097;NULL;-60;1;1;18;2023-01-01
4098;NULL;-60;1;1;18;2023-02-01
4099;NULL;-60;1;1;18;2023-03-01
4100;NULL;-60;1;1;18;2023-04-01
4101;NULL;-60;1;1;18;2023-05-01
4102;NULL;-60;1;1;18;2023-06-01
4103;NULL;-60;1;1;18;2023-07-01
4104;NULL;-60;1;1;18;2023-08-01
4105;NULL;-60;1;1;18;2023-09-01
4106;NULL;-60;1;1;18;2023-10-01
4107;NULL;-60;1;1;18;2023-11-01
4108;NULL;-60;1;1;18;2023-12-01
4109;NULL;-60;1;1;18;2024-01-01
4110;NULL;-60;1;1;18;2024-02-01
4111;NULL;-60;1;1;18;2024-03-01
4112;NULL;-60;1;1;18;2024-04-01
4113;NULL;-60;1;1;18;2024-05-01
4114;NULL;-60;1;1;18;2024-06-01
4115;NULL;-60;1;1;18;2024-07-01
4116;NULL;-60;1;1;18;2024-08-01
4117;NULL;-60;1;1;18;2024-09-01
4118;NULL;-60;1;1;18;2024-10-01
4119;NULL;-60;1;1;18;2024-11-01
4120;NULL;-60;1;1;18;2024-12-01
4121;NULL;-60;1;1;18;2025-01-01
4122;NULL;-60;1;1;18;2025-02-01
4123;NULL;-60;1;1;18;2025-03-01
4124;NULL;-60;1;1;18;2025-04-01
4125;NULL;-60;1;1;18;2025-05-01
4126;NULL;-60;1;1;18;2025-06-01
4127;NULL;-60;1;1;18;2025-07-01
4128;NULL;-60;1;1;18;2025-08-01
4129;NULL;-60;1;1;18;2025-09-01
4130;NULL;-60;1;1;18;2025-10-01
4131;NULL;-60;1;1;18;2025-11-01
4132;NULL;-60;1;1;18;2025-12-01
4133;NULL;-60;1;1;18;2026-01-01
4134;NULL;-60;1;1;18;2026-02-01
4135;NULL;-60;1;1;18;2026-03-01
4136;NULL;-60;1;1;18;2026-04-01
4137;NULL;-60;1;1;18;2026-05-01
4138;NULL;-60;1;1;18;2026-06-01
4139;NULL;-60;1;1;18;2026-07-01
4140;NULL;-60;1;1;18;2026-08-01
4141;NULL;-60;1;1;18;2026-09-01
4142;NULL;-60;1;1;18;2026-10-01
4143;NULL;-60;1;1;18;2026-11-01
4144;NULL;-60;1;1;18;2026-12-01
4145;NULL;-60;1;1;18;2027-01-01
4146;NULL;-60;1;1;18;2027-02-01
4147;NULL;-60;1;1;18;2027-03-01
4148;NULL;-60;1;1;18;2027-04-01
4149;NULL;-60;1;1;18;2027-05-01
4150;NULL;-60;1;1;18;2027-06-01
4151;NULL;-60;1;1;18;2027-07-01
4152;NULL;-60;1;1;18;2027-08-01
4153;NULL;-60;1;1;18;2027-09-01
4154;NULL;-60;1;1;18;2027-10-01
4155;NULL;-60;1;1;18;2027-11-01
4156;NULL;-60;1;1;18;2027-12-01
4157;NULL;-60;1;1;18;2028-01-01
4158;NULL;-60;1;1;18;2028-02-01
4159;NULL;-60;1;1;18;2028-03-01
4160;NULL;-60;1;1;18;2028-04-01
4161;NULL;-60;1;1;18;2028-05-01
4162;NULL;-60;1;1;18;2028-06-01
4163;NULL;-60;1;1;18;2028-07-01
4164;NULL;-60;1;1;18;2028-08-01
4165;NULL;-60;1;1;18;2028-09-01
4166;NULL;-60;1;1;18;2028-10-01
4167;NULL;-60;1;1;18;2028-11-01
4168;NULL;-60;1;1;18;2028-12-01
4169;NULL;-60;1;1;18;2029-01-01
4170;NULL;-60;1;1;18;2029-02-01
4171;NULL;-60;1;1;18;2029-03-01
4172;NULL;-60;1;1;18;2029-04-01
4173;NULL;-60;1;1;18;2029-05-01
4174;NULL;-60;1;1;18;2029-06-01
4175;NULL;-60;1;1;18;2029-07-01
4176;NULL;-60;1;1;18;2029-08-01
4177;NULL;-60;1;1;18;2029-09-01
4178;NULL;-60;1;1;18;2029-10-01
4179;NULL;-60;1;1;18;2029-11-01
4180;NULL;-60;1;1;18;2029-12-01
4181;NULL;-60;1;1;18;2030-01-01
4182;NULL;-60;1;1;18;2030-02-01
4183;NULL;-60;1;1;18;2030-03-01
4184;NULL;-60;1;1;18;2030-04-01
4185;NULL;-60;1;1;18;2030-05-01
4186;NULL;-60;1;1;18;2030-06-01
4187;NULL;-60;1;1;18;2030-07-01
4188;NULL;-60;1;1;18;2030-08-01
4189;NULL;-60;1;1;18;2030-09-01
4190;NULL;-60;1;1;18;2030-10-01
4191;NULL;-60;1;1;18;2030-11-01
4192;NULL;-60;1;1;18;2030-12-01
4193;NULL;-60;1;1;18;2031-01-01
4194;NULL;-60;1;1;18;2031-02-01
4195;NULL;-60;1;1;18;2031-03-01
4196;NULL;-60;1;1;18;2031-04-01
4197;NULL;-60;1;1;18;2031-05-01
4198;NULL;-60;1;1;18;2031-06-01
4199;NULL;-60;1;1;18;2031-07-01
4200;NULL;-60;1;1;18;2031-08-01
4201;NULL;-60;1;1;18;2031-09-01
4202;NULL;-60;1;1;18;2031-10-01
4203;NULL;-60;1;1;18;2031-11-01
4204;NULL;-60;1;1;18;2031-12-01
4205;NULL;-60;1;1;18;2032-01-01
4206;NULL;-60;1;1;18;2032-02-01
4207;NULL;-60;1;1;18;2032-03-01
4208;NULL;-60;1;1;18;2032-04-01
4209;NULL;-60;1;1;18;2032-05-01
4210;NULL;-60;1;1;18;2032-06-01
4211;NULL;-60;1;1;18;2032-07-01
4212;NULL;-60;1;1;18;2032-08-01
4213;NULL;-60;1;1;18;2032-09-01
4214;NULL;-60;1;1;18;2032-10-01
4215;NULL;-60;1;1;18;2032-11-01
4216;NULL;-60;1;1;18;2032-12-01
4217;NULL;-60;1;1;18;2033-01-01
4218;NULL;-60;1;1;18;2033-02-01
4219;NULL;-60;1;1;18;2033-03-01
4220;NULL;-60;1;1;18;2033-04-01
4221;NULL;-60;1;1;18;2033-05-01
4222;NULL;-60;1;1;18;2033-06-01
4223;NULL;-60;1;1;18;2033-07-01
4224;NULL;-60;1;1;18;2033-08-01
4225;NULL;-60;1;1;18;2033-09-01
4226;NULL;-60;1;1;18;2033-10-01
4227;NULL;-60;1;1;18;2033-11-01
4228;NULL;-60;1;1;18;2033-12-01
4229;NULL;-60;1;1;18;2034-01-01
4230;NULL;-60;1;1;18;2034-02-01
4231;NULL;-60;1;1;18;2034-03-01
4232;NULL;-60;1;1;18;2034-04-01
4233;NULL;-60;1;1;18;2034-05-01
4234;NULL;-60;1;1;18;2034-06-01
4235;NULL;-60;1;1;18;2034-07-01
4236;NULL;-60;1;1;18;2034-08-01
4237;NULL;-60;1;1;18;2034-09-01
4238;NULL;-60;1;1;18;2034-10-01
4239;NULL;-60;1;1;18;2034-11-01
4240;NULL;-60;1;1;18;2034-12-01
4241;NULL;-60;1;1;18;2035-01-01
4242;NULL;-60;1;1;18;2035-02-01
4243;NULL;-60;1;1;18;2035-03-01
4244;NULL;-60;1;1;18;2035-04-01
4245;NULL;-60;1;1;18;2035-05-01
4246;NULL;-60;1;1;18;2035-06-01
4247;NULL;-60;1;1;18;2035-07-01
4248;NULL;-60;1;1;18;2035-08-01
4249;NULL;-60;1;1;18;2035-09-01
4250;NULL;-60;1;1;18;2035-10-01
4251;NULL;-60;1;1;18;2035-11-01
4252;NULL;-60;1;1;18;2035-12-01
4253;NULL;-60;1;1;18;2036-01-01
4254;NULL;-60;1;1;18;2036-02-01
4255;NULL;-60;1;1;18;2036-03-01
4256;NULL;-60;1;1;18;2036-04-01
4257;NULL;-60;1;1;18;2036-05-01
4258;NULL;-60;1;1;18;2036-06-01
4259;NULL;-60;1;1;18;2036-07-01
4260;NULL;-60;1;1;18;2036-08-01
4261;NULL;-60;1;1;18;2036-09-01
4262;NULL;-60;1;1;18;2036-10-01
4263;NULL;-60;1;1;18;2036-11-01
4264;NULL;-60;1;1;18;2036-12-01
4265;NULL;-60;1;1;18;2037-01-01
4266;NULL;-60;1;1;18;2037-02-01
4267;NULL;-60;1;1;18;2037-03-01
4268;NULL;-60;1;1;18;2037-04-01
4269;NULL;-60;1;1;18;2037-05-01
4270;NULL;-60;1;1;18;2037-06-01
4271;NULL;-60;1;1;18;2037-07-01
4272;NULL;-60;1;1;18;2037-08-01
4273;NULL;-60;1;1;18;2037-09-01
4274;NULL;-60;1;1;18;2037-10-01
4275;NULL;-60;1;1;18;2037-11-01
4276;NULL;-60;1;1;18;2037-12-01
4277;NULL;-60;1;1;18;2038-01-01
4278;NULL;-60;1;1;18;2038-02-01
4279;NULL;-60;1;1;18;2038-03-01
4280;NULL;-60;1;1;18;2038-04-01
4281;NULL;-60;1;1;18;2038-05-01
4282;NULL;-60;1;1;18;2038-06-01
4283;NULL;-60;1;1;18;2038-07-01
4284;NULL;-60;1;1;18;2038-08-01
4285;NULL;-60;1;1;18;2038-09-01
4286;NULL;-60;1;1;18;2038-10-01
4287;NULL;-60;1;1;18;2038-11-01
4288;NULL;-60;1;1;18;2038-12-01
4289;NULL;-60;1;1;18;2039-01-01
4290;NULL;-60;1;1;18;2039-02-01
4291;NULL;-60;1;1;18;2039-03-01
4292;NULL;-60;1;1;18;2039-04-01
4293;NULL;-60;1;1;18;2039-05-01
4294;NULL;-60;1;1;18;2039-06-01
4295;NULL;-60;1;1;18;2039-07-01
4296;NULL;-60;1;1;18;2039-08-01
4297;NULL;-60;1;1;18;2039-09-01
4298;NULL;-60;1;1;18;2039-10-01
4299;NULL;-60;1;1;18;2039-11-01
4300;NULL;-60;1;1;18;2039-12-01
4301;2012-10-01;-150;0;1;19;2012-10-01
4302;2012-11-01;-150;0;1;19;2012-11-01
4303;2012-12-01;-150;0;1;19;2012-12-01
4304;2013-01-01;-150;0;1;19;2013-01-01
4305;2013-02-01;-150;0;1;19;2013-02-01
4306;2013-03-01;-150;0;1;19;2013-03-01
4307;2013-04-01;-150;0;1;19;2013-04-01
4308;2013-05-01;-150;0;1;19;2013-05-01
4309;2013-06-01;-150;0;1;19;2013-06-01
4310;2013-07-01;-150;0;1;19;2013-07-01
4311;2013-08-01;-150;0;1;19;2013-08-01
4312;2013-09-01;-150;0;1;19;2013-09-01
4313;2013-10-01;-150;0;1;19;2013-10-01
4314;2013-11-01;-150;0;1;19;2013-11-01
4315;2013-12-01;-150;0;1;19;2013-12-01
4316;2014-01-01;-45;0;1;19;2014-01-01
4317;2014-02-01;-45;0;1;19;2014-02-01
4318;2014-03-01;-45;0;1;19;2014-03-01
4319;2014-04-01;-45;0;1;19;2014-04-01
4320;2012-10-29;-158.3333333;0;1;20;2012-10-01
4321;2012-11-29;-158.3333333;0;1;20;2012-11-01
4322;2012-12-29;-158.3333333;0;1;20;2012-12-01
4323;2013-01-29;-158.3333333;0;1;20;2013-01-01
4324;2013-03-01;-158.3333333;0;1;20;2013-02-01
4325;2013-03-29;-158.3333333;0;1;20;2013-03-01
4326;2013-04-29;-158.3333333;0;1;20;2013-04-01
4327;2013-05-29;-158.3333333;0;1;20;2013-05-01
4328;2013-06-29;-158.3333333;0;1;20;2013-06-01
4329;2013-07-29;-158.3333333;0;1;20;2013-07-01
4330;2013-08-29;-158.3333333;0;1;20;2013-08-01
4331;2013-09-29;-158.3333333;0;1;20;2013-09-01
4332;2013-10-29;-158.3333333;0;1;20;2013-10-01
4333;2013-11-29;-158.3333333;0;1;20;2013-11-01
4334;2013-12-29;-158.3333333;0;1;20;2013-12-01
4335;2014-01-29;-158.3333333;0;1;20;2014-01-01
4336;2014-03-01;-158.3333333;0;1;20;2014-02-01
4337;2014-03-29;-197.83;0;1;20;2014-03-01
4338;2014-04-29;-197.83;0;1;20;2014-04-01
4339;2014-05-29;-197.83;0;1;20;2014-05-01
4340;2014-06-29;-197.83;0;1;20;2014-06-01
4341;2014-07-29;-197.83;0;1;20;2014-07-01
4342;2014-08-29;-197.83;0;1;20;2014-08-01
4343;2014-09-29;-197.83;0;1;20;2014-09-01
4344;2014-10-29;-197.83;0;1;20;2014-10-01
4345;2014-11-29;-197.83;0;1;20;2014-11-01
4346;2014-12-29;-197.83;0;1;20;2014-12-01
4347;2015-01-29;-197.83;0;1;20;2015-01-01
4348;2015-03-01;-197.83;0;1;20;2015-02-01
4349;2015-03-29;-197.83;0;1;20;2015-03-01
4350;2015-04-29;-197.83;0;1;20;2015-04-01
4351;2015-05-29;-197.83;0;1;20;2015-05-01
4352;2015-06-29;-110.4;0;1;20;2015-06-01
4353;2015-07-29;-110.4;0;1;20;2015-07-01
4354;2015-08-29;-110.4;0;1;20;2015-08-01
4355;2015-09-29;-110.4;0;1;20;2015-09-01
4356;2015-10-29;-110.4;0;1;20;2015-10-01
4357;2015-11-29;-110.4;0;1;20;2015-11-01
4358;2015-12-29;-110.4;0;1;20;2015-12-01
4359;2016-01-29;-110.4;0;1;20;2016-01-01
4360;2016-02-29;-110.4;0;1;20;2016-02-01
4361;2016-03-29;-110.4;0;1;20;2016-03-01
4362;2016-04-29;-110.4;0;1;20;2016-04-01
4363;2016-05-29;-97.34;0;1;20;2016-05-01
4364;2016-06-29;-97.34;0;1;20;2016-06-01
4365;2016-07-29;-97.34;0;1;20;2016-07-01
4366;2016-08-29;-97.34;0;1;20;2016-08-01
4367;2016-09-29;-97.34;0;1;20;2016-09-01
4368;2016-10-29;-97.34;0;1;20;2016-10-01
4369;2016-11-29;-97.34;0;1;20;2016-11-01
4370;2016-12-29;-97.34;0;1;20;2016-12-01
4371;2017-01-29;-97.34;0;1;20;2017-01-01
4372;2017-03-01;0;0;1;20;2017-02-01
4373;2017-03-29;-194.68;0;1;20;2017-03-01
4374;2017-04-29;-264.52;0;1;20;2017-04-01
4375;2017-05-29;-109.92;0;1;20;2017-05-01
4376;2017-06-29;-109.92;0;1;20;2017-06-01
4377;2017-07-29;-109.92;0;1;20;2017-07-01
4378;2017-08-29;-109.92;0;1;20;2017-08-01
4379;2017-09-29;-109.92;0;1;20;2017-09-01
4380;2017-10-30;-109.92;0;1;20;2017-10-01
4381;2017-11-29;-109.92;0;1;20;2017-11-01
4382;2017-12-29;-109.92;0;1;20;2017-12-01
4383;2018-01-29;-109.92;0;1;20;2018-01-01
4384;2018-03-01;0;0;1;20;2018-02-01
4385;2018-03-01;-69.12;0;1;20;2018-03-01
4386;2018-04-30;-98.66;0;1;20;2018-04-01
4387;2018-05-29;-98.66;0;1;20;2018-05-01
4388;2018-06-29;-98.66;0;1;20;2018-06-01
4389;2018-07-30;-98.66;0;1;20;2018-07-01
4390;2018-08-29;-98.66;0;1;20;2018-08-01
4391;2018-09-30;-98.66;0;1;20;2018-09-01
4392;2018-10-29;-98.66;0;1;20;2018-10-01
4393;2018-11-29;-98.66;0;1;20;2018-11-01
4394;2018-12-31;-98.66;0;1;20;2018-12-01
4395;2019-01-29;-98.66;0;1;20;2019-01-01
4396;2019-03-01;-98.66;0;1;20;2019-02-01
4397;2019-03-29;-98.66;0;1;20;2019-03-01
4398;2019-04-29;-98.66;0;1;20;2019-04-01
4399;2019-05-29;-98.66;0;1;20;2019-05-01
4400;2019-06-29;-98.66;0;1;20;2019-06-01
4401;2019-07-29;-98.66;0;1;20;2019-07-01
4402;2019-08-29;-98.66;0;1;20;2019-08-01
4403;2019-09-29;-98.66;0;1;20;2019-09-01
4404;2019-10-29;-98.66;0;1;20;2019-10-01
4405;2019-11-29;-98.66;0;1;20;2019-11-01
4406;2019-12-29;-98.66;0;1;20;2019-12-01
4407;2020-01-29;-98.66;0;1;20;2020-01-01
4408;2020-02-29;-98.66;0;1;20;2020-02-01
4409;2020-03-29;-98.66;0;1;20;2020-03-01
4410;2020-04-29;-98.66;0;1;20;2020-04-01
4411;2020-05-29;-98.66;0;1;20;2020-05-01
4412;2020-06-29;-98.66;0;1;20;2020-06-01
4413;2020-07-29;-98.66;0;1;20;2020-07-01
4414;2020-08-29;-98.66;0;1;20;2020-08-01
4415;2020-09-29;-98.66;0;1;20;2020-09-01
4416;2020-10-29;-98.66;0;1;20;2020-10-01
4417;2020-11-29;-98.66;0;1;20;2020-11-01
4418;2020-12-29;-98.66;0;1;20;2020-12-01
4419;2021-01-29;-98.66;0;1;20;2021-01-01
4420;2021-03-01;-98.66;0;1;20;2021-02-01
4421;2021-03-29;-98.66;0;1;20;2021-03-01
4422;2021-04-29;-98.66;0;1;20;2021-04-01
4423;2021-05-29;-98.66;0;1;20;2021-05-01
4424;2021-06-29;-98.66;0;1;20;2021-06-01
4425;2021-07-29;-98.66;0;1;20;2021-07-01
4426;2021-08-29;-98.66;0;1;20;2021-08-01
4427;2021-09-29;-98.66;0;1;20;2021-09-01
4428;2021-10-29;-98.66;0;1;20;2021-10-01
4429;2021-11-29;-98.66;0;1;20;2021-11-01
4430;2021-12-29;-98.66;0;1;20;2021-12-01
4431;2022-01-29;-98.66;0;1;20;2022-01-01
4432;2022-03-01;-98.66;0;1;20;2022-02-01
4433;2022-03-29;-98.66;0;1;20;2022-03-01
4434;2022-04-29;-98.66;0;1;20;2022-04-01
4435;2022-05-29;-98.66;0;1;20;2022-05-01
4436;2022-06-29;-98.66;0;1;20;2022-06-01
4437;2022-07-29;-98.66;0;1;20;2022-07-01
4438;2022-08-29;-98.66;0;1;20;2022-08-01
4439;2022-09-29;-98.66;0;1;20;2022-09-01
4440;2022-10-29;-98.66;0;1;20;2022-10-01
4441;2022-11-29;-98.66;0;1;20;2022-11-01
4442;2022-12-29;-98.66;0;1;20;2022-12-01
4443;2023-01-29;-98.66;0;1;20;2023-01-01
4444;2023-03-01;-98.66;0;1;20;2023-02-01
4445;2023-03-29;-98.66;0;1;20;2023-03-01
4446;2023-04-29;-98.66;0;1;20;2023-04-01
4447;2023-05-29;-98.66;0;1;20;2023-05-01
4448;2023-06-29;-98.66;0;1;20;2023-06-01
4449;2023-07-29;-98.66;0;1;20;2023-07-01
4450;2023-08-29;-98.66;0;1;20;2023-08-01
4451;2023-09-29;-98.66;0;1;20;2023-09-01
4452;2023-10-29;-98.66;0;1;20;2023-10-01
4453;2023-11-29;-98.66;0;1;20;2023-11-01
4454;2023-12-29;-98.66;0;1;20;2023-12-01
4455;2024-01-29;-98.66;0;1;20;2024-01-01
4456;2024-02-29;-98.66;0;1;20;2024-02-01
4457;2024-03-29;-98.66;0;1;20;2024-03-01
4458;2024-04-29;-98.66;0;1;20;2024-04-01
4459;2024-05-29;-98.66;0;1;20;2024-05-01
4460;2024-06-29;-98.66;0;1;20;2024-06-01
4461;2024-07-29;-98.66;0;1;20;2024-07-01
4462;2024-08-29;-98.66;0;1;20;2024-08-01
4463;2024-09-29;-98.66;0;1;20;2024-09-01
4464;2024-10-29;-98.66;0;1;20;2024-10-01
4465;2024-11-29;-98.66;0;1;20;2024-11-01
4466;2024-12-29;-98.66;0;1;20;2024-12-01
4467;2025-01-29;-98.66;0;1;20;2025-01-01
4468;2025-03-01;-98.66;0;1;20;2025-02-01
4469;2025-03-29;-98.66;0;1;20;2025-03-01
4470;2025-04-29;-98.66;0;1;20;2025-04-01
4471;2025-05-29;-98.66;0;1;20;2025-05-01
4472;2025-06-29;-98.66;0;1;20;2025-06-01
4473;2025-07-29;-98.66;0;1;20;2025-07-01
4474;2025-08-29;-98.66;0;1;20;2025-08-01
4475;2025-09-29;-98.66;0;1;20;2025-09-01
4476;2025-10-29;-98.66;0;1;20;2025-10-01
4477;2025-11-29;-98.66;0;1;20;2025-11-01
4478;2025-12-29;-98.66;0;1;20;2025-12-01
4479;2026-01-29;-98.66;0;1;20;2026-01-01
4480;2026-03-01;-98.66;0;1;20;2026-02-01
4481;2026-03-29;-98.66;0;1;20;2026-03-01
4482;2026-04-29;-98.66;0;1;20;2026-04-01
4483;2026-05-29;-98.66;0;1;20;2026-05-01
4484;2026-06-29;-98.66;0;1;20;2026-06-01
4485;2026-07-29;-98.66;0;1;20;2026-07-01
4486;2026-08-29;-98.66;0;1;20;2026-08-01
4487;2026-09-29;-98.66;0;1;20;2026-09-01
4488;2026-10-29;-98.66;0;1;20;2026-10-01
4489;2026-11-29;-98.66;0;1;20;2026-11-01
4490;2026-12-29;-98.66;0;1;20;2026-12-01
4491;2027-01-29;-98.66;0;1;20;2027-01-01
4492;2027-03-01;-98.66;0;1;20;2027-02-01
4493;2027-03-29;-98.66;0;1;20;2027-03-01
4494;2027-04-29;-98.66;0;1;20;2027-04-01
4495;2027-05-29;-98.66;0;1;20;2027-05-01
4496;2027-06-29;-98.66;0;1;20;2027-06-01
4497;2027-07-29;-98.66;0;1;20;2027-07-01
4498;2027-08-29;-98.66;0;1;20;2027-08-01
4499;2027-09-29;-98.66;0;1;20;2027-09-01
4500;2027-10-29;-98.66;0;1;20;2027-10-01
4501;2027-11-29;-98.66;0;1;20;2027-11-01
4502;2027-12-29;-98.66;0;1;20;2027-12-01
4503;2028-01-29;-98.66;0;1;20;2028-01-01
4504;2028-02-29;-98.66;0;1;20;2028-02-01
4505;2028-03-29;-98.66;0;1;20;2028-03-01
4506;2028-04-29;-98.66;0;1;20;2028-04-01
4507;2028-05-29;-98.66;0;1;20;2028-05-01
4508;2028-06-29;-98.66;0;1;20;2028-06-01
4509;2028-07-29;-98.66;0;1;20;2028-07-01
4510;2028-08-29;-98.66;0;1;20;2028-08-01
4511;2028-09-29;-98.66;0;1;20;2028-09-01
4512;2028-10-29;-98.66;0;1;20;2028-10-01
4513;2028-11-29;-98.66;0;1;20;2028-11-01
4514;2028-12-29;-98.66;0;1;20;2028-12-01
4515;2029-01-29;-98.66;0;1;20;2029-01-01
4516;2029-03-01;-98.66;0;1;20;2029-02-01
4517;2029-03-29;-98.66;0;1;20;2029-03-01
4518;2029-04-29;-98.66;0;1;20;2029-04-01
4519;2029-05-29;-98.66;0;1;20;2029-05-01
4520;2029-06-29;-98.66;0;1;20;2029-06-01
4521;2029-07-29;-98.66;0;1;20;2029-07-01
4522;2029-08-29;-98.66;0;1;20;2029-08-01
4523;2029-09-29;-98.66;0;1;20;2029-09-01
4524;2029-10-29;-98.66;0;1;20;2029-10-01
4525;2029-11-29;-98.66;0;1;20;2029-11-01
4526;2029-12-29;-98.66;0;1;20;2029-12-01
4527;2030-01-29;-98.66;0;1;20;2030-01-01
4528;2030-03-01;-98.66;0;1;20;2030-02-01
4529;2030-03-29;-98.66;0;1;20;2030-03-01
4530;2030-04-29;-98.66;0;1;20;2030-04-01
4531;2030-05-29;-98.66;0;1;20;2030-05-01
4532;2030-06-29;-98.66;0;1;20;2030-06-01
4533;2030-07-29;-98.66;0;1;20;2030-07-01
4534;2030-08-29;-98.66;0;1;20;2030-08-01
4535;2030-09-29;-98.66;0;1;20;2030-09-01
4536;2030-10-29;-98.66;0;1;20;2030-10-01
4537;2030-11-29;-98.66;0;1;20;2030-11-01
4538;2030-12-29;-98.66;0;1;20;2030-12-01
4539;2031-01-29;-98.66;0;1;20;2031-01-01
4540;2031-03-01;-98.66;0;1;20;2031-02-01
4541;2031-03-29;-98.66;0;1;20;2031-03-01
4542;2031-04-29;-98.66;0;1;20;2031-04-01
4543;2031-05-29;-98.66;0;1;20;2031-05-01
4544;2031-06-29;-98.66;0;1;20;2031-06-01
4545;2031-07-29;-98.66;0;1;20;2031-07-01
4546;2031-08-29;-98.66;0;1;20;2031-08-01
4547;2031-09-29;-98.66;0;1;20;2031-09-01
4548;2031-10-29;-98.66;0;1;20;2031-10-01
4549;2031-11-29;-98.66;0;1;20;2031-11-01
4550;2031-12-29;-98.66;0;1;20;2031-12-01
4551;2032-01-29;-98.66;0;1;20;2032-01-01
4552;2032-02-29;-98.66;0;1;20;2032-02-01
4553;2032-03-29;-98.66;0;1;20;2032-03-01
4554;2032-04-29;-98.66;0;1;20;2032-04-01
4555;2032-05-29;-98.66;0;1;20;2032-05-01
4556;2032-06-29;-98.66;0;1;20;2032-06-01
4557;2032-07-29;-98.66;0;1;20;2032-07-01
4558;2032-08-29;-98.66;0;1;20;2032-08-01
4559;2032-09-29;-98.66;0;1;20;2032-09-01
4560;2032-10-29;-98.66;0;1;20;2032-10-01
4561;2032-11-29;-98.66;0;1;20;2032-11-01
4562;2032-12-29;-98.66;0;1;20;2032-12-01
4563;2033-01-29;-98.66;0;1;20;2033-01-01
4564;2033-03-01;-98.66;0;1;20;2033-02-01
4565;2033-03-29;-98.66;0;1;20;2033-03-01
4566;2033-04-29;-98.66;0;1;20;2033-04-01
4567;2033-05-29;-98.66;0;1;20;2033-05-01
4568;2033-06-29;-98.66;0;1;20;2033-06-01
4569;2033-07-29;-98.66;0;1;20;2033-07-01
4570;2033-08-29;-98.66;0;1;20;2033-08-01
4571;2033-09-29;-98.66;0;1;20;2033-09-01
4572;2033-10-29;-98.66;0;1;20;2033-10-01
4573;2033-11-29;-98.66;0;1;20;2033-11-01
4574;2033-12-29;-98.66;0;1;20;2033-12-01
4575;2034-01-29;-98.66;0;1;20;2034-01-01
4576;2034-03-01;-98.66;0;1;20;2034-02-01
4577;2034-03-29;-98.66;0;1;20;2034-03-01
4578;2034-04-29;-98.66;0;1;20;2034-04-01
4579;2034-05-29;-98.66;0;1;20;2034-05-01
4580;2034-06-29;-98.66;0;1;20;2034-06-01
4581;2034-07-29;-98.66;0;1;20;2034-07-01
4582;2034-08-29;-98.66;0;1;20;2034-08-01
4583;2034-09-29;-98.66;0;1;20;2034-09-01
4584;2034-10-29;-98.66;0;1;20;2034-10-01
4585;2034-11-29;-98.66;0;1;20;2034-11-01
4586;2034-12-29;-98.66;0;1;20;2034-12-01
4587;2035-01-29;-98.66;0;1;20;2035-01-01
4588;2035-03-01;-98.66;0;1;20;2035-02-01
4589;2035-03-29;-98.66;0;1;20;2035-03-01
4590;2035-04-29;-98.66;0;1;20;2035-04-01
4591;2035-05-29;-98.66;0;1;20;2035-05-01
4592;2035-06-29;-98.66;0;1;20;2035-06-01
4593;2035-07-29;-98.66;0;1;20;2035-07-01
4594;2035-08-29;-98.66;0;1;20;2035-08-01
4595;2035-09-29;-98.66;0;1;20;2035-09-01
4596;2035-10-29;-98.66;0;1;20;2035-10-01
4597;2035-11-29;-98.66;0;1;20;2035-11-01
4598;2035-12-29;-98.66;0;1;20;2035-12-01
4599;2036-01-29;-98.66;0;1;20;2036-01-01
4600;2036-02-29;-98.66;0;1;20;2036-02-01
4601;2036-03-29;-98.66;0;1;20;2036-03-01
4602;2036-04-29;-98.66;0;1;20;2036-04-01
4603;2036-05-29;-98.66;0;1;20;2036-05-01
4604;2036-06-29;-98.66;0;1;20;2036-06-01
4605;2036-07-29;-98.66;0;1;20;2036-07-01
4606;2036-08-29;-98.66;0;1;20;2036-08-01
4607;2036-09-29;-98.66;0;1;20;2036-09-01
4608;2036-10-29;-98.66;0;1;20;2036-10-01
4609;2036-11-29;-98.66;0;1;20;2036-11-01
4610;2036-12-29;-98.66;0;1;20;2036-12-01
4611;2037-01-29;-98.66;0;1;20;2037-01-01
